Vendor,CVE,Year,Month,Severity,CVSS_Score,CWE_ID
LG,CVE-2015-8999,2017,5,Critical,9.3,119
LG,CVE-2015-9000,2017,5,Critical,9.3,476
LG,CVE-2015-9001,2017,5,Critical,4.3,200
LG,CVE-2015-9002,2017,5,Critical,9.3,189
LG,CVE-2015-9003,2017,5,Critical,9.3,310
LG,CVE-2016-10242,2017,5,Critical,7.6,362
LG,CVE-2017-0593,2017,5,High,9.3,264
LG,CVE-2017-0594,2017,5,High,9.3,264
LG,CVE-2017-0595,2017,5,High,9.3,264
LG,CVE-2017-0596,2017,5,High,9.3,264
LG,CVE-2017-0597,2017,5,High,9.3,264
LG,CVE-2017-0598,2017,5,High,4.3,200
LG,CVE-2017-0599,2017,5,High,7.1,399
LG,CVE-2017-0600,2017,5,High,7.1,264
LG,CVE-2016-5129,2017,5,High,6.8,119
LG,CVE-2016-10244,2017,5,High,6.8,125
LG,CVE-2014-4656,2017,5,High,4.9,189
LG,CVE-2017-0565,2017,5,High,7.6,264
LG,CVE-2017-0566,2017,5,High,7.6,264
LG,CVE-2017-0567,2017,5,High,7.6,264
LG,CVE-2017-0568,2017,5,High,7.6,264
LG,CVE-2017-0569,2017,5,High,7.6,264
LG,CVE-2017-0570,2017,5,High,7.6,264
LG,CVE-2017-0571,2017,5,High,7.6,264
LG,CVE-2017-0572,2017,5,High,7.6,264
LG,CVE-2017-0573,2017,5,High,7.6,264
LG,CVE-2017-0574,2017,5,High,7.6,264
LG,CVE-2017-0454,2017,5,High,7.6,264
LG,CVE-2017-0576,2017,5,High,7.6,264
LG,CVE-2017-0578,2017,5,High,7.6,264
LG,CVE-2016-10231,2017,5,High,9.3,264
LG,CVE-2017-0579,2017,5,High,7.6,264
LG,CVE-2016-10232,2017,5,High,9.3,264
LG,CVE-2017-0462,2017,5,High,7.6,264
LG,CVE-2017-6423,2017,5,High,6.9,264
LG,CVE-2014-9922,2017,5,High,9.3,264
LG,CVE-2014-0206,2017,5,High,2.1,
LG,CVE-2014-3145,2017,5,High,4.9,189
LG,CVE-2016-5349,2017,5,High,4.3,200
LG,CVE-2016-10234,2017,5,High,4.3,200
LG,CVE-2014-2706,2017,5,High,7.1,362
LG,CVE-2016-10235,2017,5,High,5,20
LG,CVE-2017-0601,2017,5,Medium,4.3,284
LG,CVE-2017-0493,2017,5,Medium,4.3,200
LG,CVE-2017-0602,2017,5,Medium,4.3,200
LG,CVE-2017-7056,2017,5,Medium,7.5,119
LG,CVE-2017-0603,2017,5,Medium,5.4,399
LG,CVE-2016-7097,2017,5,Medium,3.6,285
LG,CVE-2017-6424,2017,5,Medium,6.9,264
LG,CVE-2016-8465,2017,5,Medium,7.6,264
LG,CVE-2017-0583,2017,5,Medium,7.6,264
LG,CVE-2014-1739,2017,5,Medium,1.7,200
LG,CVE-2017-0585,2017,5,Medium,2.6,200
LG,CVE-2016-5346,2017,5,Medium,,
LG,CVE-2017-6425,2017,5,Medium,4.3,200
LG,CVE-2016-10236,2017,5,Medium,4.3,200
LG,CVE-2017-0586,2017,5,Medium,2.6,200
LG,CVE-2017-6426,2017,5,Medium,4.3,200
LG,CVE-2017-0635,2017,5,Low,7.1,399
LG,CVE-2017-0538,2017,4,Critical,9.3,119
LG,CVE-2017-0539,2017,4,Critical,9.3,119
LG,CVE-2017-0540,2017,4,Critical,9.3,119
LG,CVE-2017-0541,2017,4,Critical,9.3,119
LG,CVE-2017-0542,2017,4,Critical,9.3,119
LG,CVE-2017-0543,2017,4,Critical,9.3,119
LG,CVE-2017-0500,2017,4,Critical,9.3,264
LG,CVE-2017-0501,2017,4,Critical,9.3,264
LG,CVE-2017-0502,2017,4,Critical,9.3,264
LG,CVE-2017-0503,2017,4,Critical,9.3,264
LG,CVE-2017-0504,2017,4,Critical,9.3,264
LG,CVE-2017-0505,2017,4,Critical,9.3,264
LG,CVE-2017-0506,2017,4,Critical,9.3,264
LG,CVE-2017-0507,2017,4,Critical,9.3,264
LG,CVE-2017-0508,2017,4,Critical,9.3,264
LG,CVE-2017-0509,2017,4,Critical,9.3,264
LG,CVE-2017-0510,2017,4,Critical,9.3,264
LG,CVE-2016-8479,2017,4,Critical,9.3,264
LG,CVE-2016-9806,2017,4,Critical,7.2,415
LG,CVE-2016-10200,2017,4,Critical,6.9,416
LG,CVE-2016-8484,2017,4,Critical,10,264
LG,CVE-2016-8485,2017,4,Critical,5,200
LG,CVE-2016-8486,2017,4,Critical,5,200
LG,CVE-2016-8487,2017,4,Critical,10,264
LG,CVE-2016-8488,2017,4,Critical,10,264
LG,CVE-2017-0477,2017,4,High,6.8,284
LG,CVE-2017-0544,2017,4,High,9.3,264
LG,CVE-2017-0545,2017,4,High,9.3,264
LG,CVE-2017-0546,2017,4,High,9.3,264
LG,CVE-2016-0552,2017,4,High,6.4,
LG,CVE-2017-0547,2017,4,High,4.3,200
LG,CVE-2017-0548,2017,4,High,7.1,284
LG,CVE-2017-0549,2017,4,High,7.1,284
LG,CVE-2017-0550,2017,4,High,7.1,284
LG,CVE-2017-0551,2017,4,High,7.1,284
LG,CVE-2017-0552,2017,4,High,7.1,284
LG,CVE-2016-8655,2017,4,High,7.2,416
LG,CVE-2016-9793,2017,4,High,7.2,119
LG,CVE-2017-0516,2017,4,High,7.6,264
LG,CVE-2017-0517,2017,4,High,7.6,264
LG,CVE-2017-0457,2017,4,High,7.6,264
LG,CVE-2017-0520,2017,4,High,7.6,264
LG,CVE-2017-0458,2017,4,High,7.6,264
LG,CVE-2017-0521,2017,4,High,7.6,264
LG,CVE-2017-0453,2017,4,High,7.6,264
LG,CVE-2017-0524,2017,4,High,7.6,264
LG,CVE-2017-0525,2017,4,High,7.6,264
LG,CVE-2017-0456,2017,4,High,7.6,264
LG,CVE-2017-0463,2017,4,High,7.6,264
LG,CVE-2017-0460,2017,4,High,7.6,264
LG,CVE-2017-0528,2017,4,High,9.3,264
LG,CVE-2016-5856,2017,4,High,7.6,264
LG,CVE-2016-5857,2017,4,High,6.9,264
LG,CVE-2014-8709,2017,4,High,5,200
LG,CVE-2017-0529,2017,4,High,4.3,200
LG,CVE-2017-0455,2017,4,High,9.3,200
LG,CVE-2016-8483,2017,4,High,4.3,200
LG,CVE-2016-8650,2017,4,High,4.9,20
LG,CVE-2017-0553,2017,4,Medium,7.6,264
LG,CVE-2017-0554,2017,4,Medium,6.8,264
LG,CVE-2017-0555,2017,4,Medium,4.3,200
LG,CVE-2017-0556,2017,4,Medium,4.3,200
LG,CVE-2017-0557,2017,4,Medium,4.3,200
LG,CVE-2017-0558,2017,4,Medium,4.3,200
LG,CVE-2017-0559,2017,4,Medium,4.3,200
LG,CVE-2017-0560,2017,4,Medium,4.3,200
LG,CVE-2016-8417,2017,4,Medium,7.6,264
LG,CVE-2017-0461,2017,4,Medium,2.6,200
LG,CVE-2017-0459,2017,4,Medium,2.6,200
LG,CVE-2017-0531,2017,4,Medium,2.6,200
LG,CVE-2017-0532,2017,4,Medium,2.6,200
LG,CVE-2016-8413,2017,4,Medium,2.6,200
LG,CVE-2016-8477,2017,4,Medium,2.6,200
LG,CVE-2017-0536,2017,4,Medium,2.6,200
LG,CVE-2017-0537,2017,4,Medium,2.6,200
LG,CVE-2017-0452,2017,4,Low,2.6,200
LG,CVE-2016-2182,2017,3,Critical,7.5,787
LG,CVE-2017-0466,2017,3,Critical,9.3,119
LG,CVE-2017-0467,2017,3,Critical,9.3,119
LG,CVE-2017-0468,2017,3,Critical,9.3,119
LG,CVE-2017-0469,2017,3,Critical,9.3,119
LG,CVE-2017-0470,2017,3,Critical,9.3,119
LG,CVE-2017-0471,2017,3,Critical,9.3,119
LG,CVE-2017-0472,2017,3,Critical,9.3,119
LG,CVE-2017-0473,2017,3,Critical,9.3,119
LG,CVE-2017-0474,2017,3,Critical,9.3,119
LG,CVE-2017-0475,2017,3,Critical,9.3,264
LG,CVE-2016-8418,2017,3,Critical,10,284
LG,CVE-2017-0427,2017,3,Critical,9.3,264
LG,CVE-2014-9914,2017,3,Critical,7.2,416
LG,CVE-2017-0430,2017,3,Critical,9.3,264
LG,CVE-2017-0431,2017,3,Critical,7.2,264
LG,CVE-2017-0476,2017,3,High,6.8,119
LG,CVE-2017-0477,2017,3,High,6.8,284
LG,CVE-2017-0478,2017,3,High,6.8,284
LG,CVE-2017-0479,2017,3,High,9.3,264
LG,CVE-2017-0480,2017,3,High,9.3,264
LG,CVE-2017-0481,2017,3,High,9.3,264
LG,CVE-2017-0482,2017,3,High,7.1,284
LG,CVE-2017-0483,2017,3,High,7.1,20
LG,CVE-2017-0484,2017,3,High,7.1,20
LG,CVE-2017-0485,2017,3,High,7.1,284
LG,CVE-2017-0486,2017,3,High,7.1,284
LG,CVE-2017-0487,2017,3,High,7.1,284
LG,CVE-2017-0488,2017,3,High,7.1,20
LG,CVE-2017-0390,2017,3,High,7.1,284
LG,CVE-2017-0392,2017,3,High,7.1,284
LG,CVE-2017-0432,2017,3,High,7.6,264
LG,CVE-2017-0433,2017,3,High,7.6,264
LG,CVE-2017-0434,2017,3,High,7.6,264
LG,CVE-2016-8480,2017,3,High,7.6,264
LG,CVE-2016-8481,2017,3,High,7.6,264
LG,CVE-2016-0435,2017,3,High,3.3,
LG,CVE-2016-0436,2017,3,High,1.9,
LG,CVE-2017-0444,2017,3,High,7.6,264
LG,CVE-2017-0489,2017,3,Medium,4.3,284
LG,CVE-2017-0490,2017,3,Medium,4.3,284
LG,CVE-2017-0491,2017,3,Medium,4.3,284
LG,CVE-2017-0492,2017,3,Medium,4.3,284
LG,CVE-2017-0494,2017,3,Medium,4.3,200
LG,CVE-2017-0495,2017,3,Medium,4.3,200
LG,CVE-2017-0496,2017,3,Medium,4.3,284
LG,CVE-2017-0497,2017,3,Medium,5.4,284
LG,CVE-2017-0498,2017,3,Medium,2.1,284
LG,CVE-2017-0449,2017,3,Medium,7.6,264
LG,CVE-2017-0450,2017,3,Medium,9.3,264
LG,CVE-2016-10044,2017,3,Medium,7.2,264
LG,CVE-2016-8414,2017,3,Medium,2.6,200
LG,CVE-2017-0451,2017,3,Medium,2.6,200
LG,CVE-2017-0499,2017,3,Low,7.1,20
LG,CVE-2017-0405,2017,2,Critical,9.3,119
LG,CVE-2017-0406,2017,2,Critical,9.3,119
LG,CVE-2017-0407,2017,2,Critical,9.3,119
LG,CVE-2015-3288,2017,2,Critical,7.2,20
LG,CVE-2016-8422,2017,2,Critical,9.3,264
LG,CVE-2016-8423,2017,2,Critical,9.3,264
LG,CVE-2015-5706,2017,2,Critical,4.6,
LG,CVE-2016-8433,2017,2,Critical,9.3,264
LG,CVE-2016-8434,2017,2,Critical,9.3,284
LG,CVE-2016-8435,2017,2,Critical,9.3,284
LG,CVE-2016-8436,2017,2,Critical,9.3,264
LG,CVE-2016-9120,2017,2,Critical,9.3,416
LG,CVE-2016-8398,2017,2,Critical,10,254
LG,CVE-2016-8437,2017,2,Critical,10,20
LG,CVE-2016-8438,2017,2,Critical,10,190
LG,CVE-2016-8439,2017,2,Critical,10,119
LG,CVE-2016-8440,2017,2,Critical,10,119
LG,CVE-2016-8441,2017,2,Critical,7.2,119
LG,CVE-2016-8442,2017,2,Critical,7.2,20
LG,CVE-2016-8443,2017,2,Critical,7.2,285
LG,CVE-2016-8459,2017,2,Critical,10,119
LG,CVE-2016-5080,2017,2,Critical,10,
LG,CVE-2017-0408,2017,2,High,6.8,284
LG,CVE-2017-0409,2017,2,High,6.8,284
LG,CVE-2016-5552,2017,2,High,5,
LG,CVE-2017-0410,2017,2,High,9.3,264
LG,CVE-2017-0411,2017,2,High,9.3,264
LG,CVE-2017-0412,2017,2,High,9.3,264
LG,CVE-2017-0415,2017,2,High,9.3,264
LG,CVE-2017-0416,2017,2,High,9.3,264
LG,CVE-2017-0417,2017,2,High,9.3,264
LG,CVE-2017-0418,2017,2,High,9.3,264
LG,CVE-2017-0419,2017,2,High,9.3,264
LG,CVE-2017-0421,2017,2,High,4.3,200
LG,CVE-2017-0422,2017,2,High,7.8,20
LG,CVE-2016-8412,2017,2,High,7.6,284
LG,CVE-2016-8444,2017,2,High,7.6,284
LG,CVE-2016-8445,2017,2,High,7.6,264
LG,CVE-2016-8446,2017,2,High,7.6,264
LG,CVE-2016-8447,2017,2,High,7.6,264
LG,CVE-2016-8448,2017,2,High,7.6,264
LG,CVE-2016-8449,2017,2,High,7.6,264
LG,CVE-2016-8450,2017,2,High,7.6,264
LG,CVE-2016-8451,2017,2,High,7.6,264
LG,CVE-2016-7042,2017,2,High,4.9,119
LG,CVE-2017-0403,2017,2,High,7.6,264
LG,CVE-2017-0404,2017,2,High,7.6,264
LG,CVE-2016-8452,2017,2,High,7.6,264
LG,CVE-2016-5345,2017,2,High,6.9,119
LG,CVE-2016-9754,2017,2,High,7.2,190
LG,CVE-2016-8453,2017,2,High,7.6,264
LG,CVE-2016-8454,2017,2,High,7.6,264
LG,CVE-2016-8455,2017,2,High,9.3,264
LG,CVE-2016-8456,2017,2,High,7.6,264
LG,CVE-2016-8457,2017,2,High,7.6,264
LG,CVE-2016-8458,2017,2,High,7.6,264
LG,CVE-2016-8460,2017,2,High,4.3,200
LG,CVE-2016-8461,2017,2,High,2.1,200
LG,CVE-2016-8462,2017,2,High,2.1,200
LG,CVE-2016-8463,2017,2,High,7.1,399
LG,CVE-2017-0423,2017,2,Medium,2.9,264
LG,CVE-2017-0425,2017,2,Medium,4.3,200
LG,CVE-2017-0426,2017,2,Medium,4.3,200
LG,CVE-2016-8464,2017,2,Medium,7.6,264
LG,CVE-2016-8465,2017,2,Medium,7.6,264
LG,CVE-2016-8466,2017,2,Medium,7.6,264
LG,CVE-2016-8468,2017,2,Medium,7.6,264
LG,CVE-2016-3853,2017,2,Medium,4.9,264
LG,CVE-2016-8469,2017,2,Medium,2.6,200
LG,CVE-2016-8470,2017,2,Medium,2.6,200
LG,CVE-2016-8471,2017,2,Medium,2.6,200
LG,CVE-2016-8472,2017,2,Medium,2.6,200
LG,CVE-2017-0381,2017,1,Critical,9.3,119
LG,CVE-2016-5180,2017,1,Critical,7.5,787
LG,CVE-2016-8411,2017,1,Critical,10,119
LG,CVE-2016-4794,2017,1,Critical,7.2,
LG,CVE-2016-5195,2017,1,Critical,7.2,362
LG,CVE-2015-8966,2017,1,Critical,7.2,264
LG,CVE-2016-9120,2017,1,Critical,9.3,416
LG,CVE-2017-0382,2017,1,High,6.8,284
LG,CVE-2017-0383,2017,1,High,9.3,264
LG,CVE-2017-0384,2017,1,High,9.3,264
LG,CVE-2017-0385,2017,1,High,9.3,264
LG,CVE-2017-0386,2017,1,High,9.3,264
LG,CVE-2017-0387,2017,1,High,9.3,264
LG,CVE-2017-0388,2017,1,High,2.1,200
LG,CVE-2016-3911,2017,1,High,9.3,264
LG,CVE-2016-6710,2017,1,High,4.3,200
LG,CVE-2017-0389,2017,1,High,7.8,20
LG,CVE-2017-0390,2017,1,High,7.1,284
LG,CVE-2017-0391,2017,1,High,7.1,284
LG,CVE-2017-0392,2017,1,High,7.1,284
LG,CVE-2017-0393,2017,1,High,7.1,284
LG,CVE-2017-0394,2017,1,High,7.8,284
LG,CVE-2014-4014,2017,1,High,6.2,264
LG,CVE-2015-8967,2017,1,High,9.3,264
LG,CVE-2016-6778,2017,1,High,7.6,284
LG,CVE-2016-6779,2017,1,High,7.6,284
LG,CVE-2016-6780,2017,1,High,7.6,284
LG,CVE-2016-6492,2017,1,High,9.3,264
LG,CVE-2016-6781,2017,1,High,9.3,284
LG,CVE-2016-6782,2017,1,High,9.3,284
LG,CVE-2016-6783,2017,1,High,9.3,284
LG,CVE-2016-6784,2017,1,High,9.3,284
LG,CVE-2016-6785,2017,1,High,9.3,284
LG,CVE-2016-6758,2017,1,High,9.3,284
LG,CVE-2016-6759,2017,1,High,9.3,284
LG,CVE-2016-6760,2017,1,High,9.3,284
LG,CVE-2016-6761,2017,1,High,9.3,284
LG,CVE-2016-6755,2017,1,High,7.6,284
LG,CVE-2016-6786,2017,1,High,6.9,264
LG,CVE-2016-6787,2017,1,High,6.9,264
LG,CVE-2016-6788,2017,1,High,7.6,264
LG,CVE-2016-6791,2017,1,High,7.6,284
LG,CVE-2016-8391,2017,1,High,7.6,284
LG,CVE-2016-8392,2017,1,High,7.6,284
LG,CVE-2015-7872,2017,1,High,2.1,20
LG,CVE-2016-8393,2017,1,High,7.6,284
LG,CVE-2016-8394,2017,1,High,7.6,284
LG,CVE-2014-9909,2017,1,High,9.3,264
LG,CVE-2014-9910,2017,1,High,7.6,264
LG,CVE-2016-1583,2017,1,High,7.2,119
LG,CVE-2016-8396,2017,1,High,4.3,200
LG,CVE-2016-5341,2017,1,High,7.1,284
LG,CVE-2017-0395,2017,1,Medium,4.3,264
LG,CVE-2017-0396,2017,1,Medium,4.3,200
LG,CVE-2017-0397,2017,1,Medium,4.3,200
LG,CVE-2017-0398,2017,1,Medium,4.3,200
LG,CVE-2017-0399,2017,1,Medium,4.3,200
LG,CVE-2017-0400,2017,1,Medium,4.3,200
LG,CVE-2017-0401,2017,1,Medium,4.3,200
LG,CVE-2017-0402,2017,1,Medium,4.3,200
LG,CVE-2016-6720,2017,1,Medium,4.3,200
LG,CVE-2016-8399,2017,1,Medium,7.6,284
LG,CVE-2016-6756,2017,1,Medium,2.6,200
LG,CVE-2016-6757,2017,1,Medium,2.6,200
LG,CVE-2016-8401,2017,1,Medium,4.3,200
LG,CVE-2016-8402,2017,1,Medium,4.3,200
LG,CVE-2016-8403,2017,1,Medium,4.3,200
LG,CVE-2016-8404,2017,1,Medium,4.3,200
LG,CVE-2016-8405,2017,1,Medium,4.3,200
LG,CVE-2016-8406,2017,1,Medium,4.3,200
LG,CVE-2016-8407,2017,1,Medium,4.3,200
LG,CVE-2016-8410,2017,1,Medium,2.6,200
LG,CVE-2016-6690,2017,1,Low,7.1,284
LG,CVE-2016-3862,2016,12,Critical,9.3,119
LG,CVE-2016-6727,2016,12,Critical,10,264
LG,CVE-2016-6725,2016,12,Critical,10,284
LG,CVE-2016-6726,2016,12,Critical,10,
LG,CVE-2016-6728,2016,12,Critical,9.3,264
LG,CVE-2016-6729,2016,12,Critical,9.3,264
LG,CVE-2016-6828,2016,12,Critical,4.9,416
LG,CVE-2016-2184,2016,12,Critical,4.9,
LG,CVE-2016-7910,2016,12,Critical,9.3,416
LG,CVE-2016-7911,2016,12,Critical,9.3,416
LG,CVE-2015-8961,2016,12,Critical,9.3,416
LG,CVE-2015-8962,2016,12,Critical,9.3,415
LG,CVE-2016-7912,2016,12,Critical,9.3,416
LG,CVE-2016-7913,2016,12,Critical,9.3,416
LG,CVE-2016-6737,2016,12,Critical,9.3,264
LG,CVE-2013-7446,2016,12,Critical,5.4,
LG,CVE-2016-5419,2016,12,High,5,310
LG,CVE-2016-5420,2016,12,High,5,285
LG,CVE-2016-5421,2016,12,High,7.5,416
LG,CVE-2016-6762,2016,12,High,6.8,264
LG,CVE-2015-6621,2016,12,High,9.3,264
LG,CVE-2016-6704,2016,12,High,9.3,264
LG,CVE-2016-6763,2016,12,High,7.1,284
LG,CVE-2016-6764,2016,12,High,7.1,399
LG,CVE-2016-6765,2016,12,High,7.1,19
LG,CVE-2016-6766,2016,12,High,7.1,19
LG,CVE-2016-6767,2016,12,High,7.1,399
LG,CVE-2016-6768,2016,12,High,6.8,284
LG,CVE-2016-0718,2016,12,High,7.5,119
LG,CVE-2012-6702,2016,12,High,4.3,310
LG,CVE-2016-5300,2016,12,High,7.8,399
LG,CVE-2015-1283,2016,12,High,6.8,189
LG,CVE-2016-6754,2016,12,High,6.8,74
LG,CVE-2014-9675,2016,12,High,5,264
LG,CVE-2016-6136,2016,12,High,1.9,362
LG,CVE-2016-6738,2016,12,High,9.3,264
LG,CVE-2016-6739,2016,12,High,9.3,264
LG,CVE-2016-6740,2016,12,High,9.3,264
LG,CVE-2016-6741,2016,12,High,9.3,264
LG,CVE-2016-3904,2016,12,High,6.8,264
LG,CVE-2016-6742,2016,12,High,9.3,264
LG,CVE-2016-6743,2016,12,High,9.3,264
LG,CVE-2016-6744,2016,12,High,9.3,264
LG,CVE-2016-6745,2016,12,High,9.3,264
LG,CVE-2015-8963,2016,12,High,7.6,416
LG,CVE-2014-9874,2016,12,High,6.8,119
LG,CVE-2016-3850,2016,12,High,6.9,264
LG,CVE-2016-7914,2016,12,High,7.1,125
LG,CVE-2015-8964,2016,12,High,7.1,200
LG,CVE-2016-7915,2016,12,High,4.3,125
LG,CVE-2016-7916,2016,12,High,4.7,362
LG,CVE-2016-6769,2016,12,Medium,2.1,284
LG,CVE-2016-6770,2016,12,Medium,4.3,284
LG,CVE-2016-6771,2016,12,Medium,6.8,284
LG,CVE-2016-6772,2016,12,Medium,9.3,264
LG,CVE-2016-6773,2016,12,Medium,4.3,200
LG,CVE-2016-6774,2016,12,Medium,2.6,200
LG,CVE-2016-6748,2016,12,Medium,4.3,200
LG,CVE-2016-6749,2016,12,Medium,4.3,200
LG,CVE-2016-6750,2016,12,Medium,4.3,200
LG,CVE-2016-3906,2016,12,Medium,4.3,200
LG,CVE-2016-3907,2016,12,Medium,4.3,200
LG,CVE-2016-6698,2016,12,Medium,4.3,200
LG,CVE-2016-6751,2016,12,Medium,4.3,200
LG,CVE-2016-6752,2016,12,Medium,4.3,200
LG,CVE-2016-6753,2016,12,Medium,4.3,200
LG,CVE-2016-7917,2016,12,Medium,4.3,125
LG,CVE-2016-7917,2016,12,Medium,4.3,125
LG,CVE-2016-6699,2016,11,Critical,9.3,119
LG,CVE-2016-2108,2016,11,Critical,10,119
LG,CVE-2016-3862,2016,11,Critical,9.3,119
LG,CVE-2016-6700,2016,11,Critical,9.3,264
LG,CVE-2016-3926,2016,11,Critical,10,
LG,CVE-2016-0758,2016,11,Critical,7.2,
LG,CVE-2016-3927,2016,11,Critical,10,
LG,CVE-2016-3928,2016,11,Critical,9.3,264
LG,CVE-2016-5340,2016,11,Critical,7.2,20
LG,CVE-2016-7117,2016,11,Critical,10,19
LG,CVE-2016-6701,2016,11,High,6.8,119
LG,CVE-2016-6702,2016,11,High,6.8,284
LG,CVE-2016-6703,2016,11,High,6.8,284
