Vendor,CVE,Year,Month,Severity,CVSS_Score,CWE_ID
LG,CVE-2016-6704,2016,11,High,9.3,264
LG,CVE-2016-6705,2016,11,High,9.3,264
LG,CVE-2016-6706,2016,11,High,9.3,264
LG,CVE-2016-6707,2016,11,High,9.3,264
LG,CVE-2016-6708,2016,11,High,2.1,284
LG,CVE-2016-3912,2016,11,High,9.3,264
LG,CVE-2016-3911,2016,11,High,9.3,264
LG,CVE-2016-6709,2016,11,High,4.3,200
LG,CVE-2016-6710,2016,11,High,4.3,200
LG,CVE-2014-9908,2016,11,High,,
LG,CVE-2015-0410,2016,11,High,5,
LG,CVE-2016-6711,2016,11,High,7.1,20
LG,CVE-2016-6712,2016,11,High,7.1,20
LG,CVE-2016-6713,2016,11,High,7.1,284
LG,CVE-2016-6714,2016,11,High,7.1,284
LG,CVE-2016-3754,2016,11,High,7.8,399
LG,CVE-2016-2059,2016,11,High,7.2,362
LG,CVE-2016-3929,2016,11,High,10,
LG,CVE-2016-3930,2016,11,High,9.3,264
LG,CVE-2016-3931,2016,11,High,9.3,264
LG,CVE-2016-3932,2016,11,High,9.3,264
LG,CVE-2016-3933,2016,11,High,9.3,264
LG,CVE-2016-3903,2016,11,High,9.3,264
LG,CVE-2016-3934,2016,11,High,9.3,119
LG,CVE-2015-8951,2016,11,High,9.3,264
LG,CVE-2016-3901,2016,11,High,9.3,190
LG,CVE-2016-3935,2016,11,High,9.3,190
LG,CVE-2016-3936,2016,11,High,9.3,20
LG,CVE-2016-3937,2016,11,High,9.3,20
LG,CVE-2016-3938,2016,11,High,9.3,264
LG,CVE-2016-3939,2016,11,High,9.3,264
LG,CVE-2016-3940,2016,11,High,9.3,264
LG,CVE-2016-6672,2016,11,High,9.3,264
LG,CVE-2016-6673,2016,11,High,9.3,264
LG,CVE-2016-6674,2016,11,High,6.8,20
LG,CVE-2016-3905,2016,11,High,9.3,264
LG,CVE-2016-6675,2016,11,High,9.3,119
LG,CVE-2016-6676,2016,11,High,9.3,119
LG,CVE-2016-5342,2016,11,High,7.2,119
LG,CVE-2015-8955,2016,11,High,6.9,264
LG,CVE-2015-8950,2016,11,High,4.3,200
LG,CVE-2016-6677,2016,11,High,4.3,200
LG,CVE-2016-3809,2016,11,High,4.3,200
LG,CVE-2016-6691,2016,11,High,7.5,172
LG,CVE-2016-6692,2016,11,High,7.5,476
LG,CVE-2016-6693,2016,11,High,7.5,20
LG,CVE-2016-6694,2016,11,High,7.5,20
LG,CVE-2016-6695,2016,11,High,7.5,119
LG,CVE-2016-6696,2016,11,High,7.5,20
LG,CVE-2016-5344,2016,11,High,10,190
LG,CVE-2016-6697,2016,11,High,,
LG,CVE-2016-3921,2016,11,Medium,9.3,264
LG,CVE-2016-3922,2016,11,Medium,6.8,264
LG,CVE-2016-3923,2016,11,Medium,4.3,284
LG,CVE-2016-3885,2016,11,Medium,9.3,264
LG,CVE-2016-3924,2016,11,Medium,4.3,200
LG,CVE-2016-3925,2016,11,Medium,4.3,284
LG,CVE-2016-3892,2016,11,Medium,4.3,200
LG,CVE-2016-3893,2016,11,Medium,4.3,200
LG,CVE-2016-3894,2016,11,Medium,4.3,200
LG,CVE-2016-4998,2016,11,Medium,5.6,119
LG,CVE-2015-2922,2016,11,Medium,3.3,17
LG,CVE-2014-9529,2016,10,Critical,7.2,362
LG,CVE-2016-4470,2016,10,Critical,4.9,
LG,CVE-2013-7446,2016,10,Critical,5.4,
LG,CVE-2016-3134,2016,10,Critical,7.2,119
LG,CVE-2016-3951,2016,10,Critical,4.9,
LG,CVE-2016-3900,2016,10,High,9.3,264
LG,CVE-2016-3908,2016,10,High,4.3,264
LG,CVE-2016-3909,2016,10,High,9.3,264
LG,CVE-2016-3910,2016,10,High,9.3,264
LG,CVE-2016-3913,2016,10,High,9.3,264
LG,CVE-2016-3911,2016,10,High,9.3,264
LG,CVE-2016-3912,2016,10,High,9.3,264
LG,CVE-2016-3914,2016,10,High,9.3,362
LG,CVE-2016-3915,2016,10,High,9.3,264
LG,CVE-2016-3916,2016,10,High,9.3,119
LG,CVE-2016-3917,2016,10,High,7.2,264
LG,CVE-2016-3918,2016,10,High,4.3,200
LG,CVE-2016-3882,2016,10,High,6.1,284
LG,CVE-2016-3919,2016,10,High,,
LG,CVE-2016-3920,2016,10,High,7.1,20
LG,CVE-2014-4655,2016,10,High,4.9,189
LG,CVE-2016-2053,2016,10,High,4.7,310
LG,CVE-2016-3864,2016,10,High,9.3,264
LG,CVE-2016-3858,2016,10,High,9.3,119
LG,CVE-2016-4805,2016,10,High,7.2,416
LG,CVE-2016-3865,2016,10,High,9.3,264
LG,CVE-2016-3859,2016,10,High,9.3,264
LG,CVE-2016-3866,2016,10,High,9.3,264
LG,CVE-2016-3867,2016,10,High,9.3,264
LG,CVE-2016-3868,2016,10,High,9.3,264
LG,CVE-2016-3869,2016,10,High,9.3,264
LG,CVE-2016-1583,2016,10,High,7.2,119
LG,CVE-2016-3874,2016,10,High,9.3,264
LG,CVE-2016-2471,2016,10,High,9.3,
LG,CVE-2015-1465,2016,10,High,7.8,17
LG,CVE-2015-5364,2016,10,High,7.8,399
LG,CVE-2015-8839,2016,10,High,1.9,362
LG,CVE-2016-2469,2016,10,High,9.3,
LG,CVE-2016-6715,2016,10,Medium,4.3,284
LG,CVE-2016-6716,2016,10,Medium,4.3,284
LG,CVE-2016-6717,2016,10,Medium,7.6,264
LG,CVE-2016-6718,2016,10,Medium,4.3,200
LG,CVE-2016-6719,2016,10,Medium,4.3,284
LG,CVE-2016-3889,2016,10,Medium,7.2,264
LG,CVE-2016-6720,2016,10,Medium,4.3,200
LG,CVE-2016-6721,2016,10,Medium,4.3,200
LG,CVE-2016-6722,2016,10,Medium,4.3,200
LG,CVE-2016-6723,2016,10,Medium,5.4,284
LG,CVE-2016-6724,2016,10,Medium,7.1,284
LG,CVE-2015-0572,2016,10,Medium,7.5,362
LG,CVE-2016-3860,2016,10,Medium,4.3,200
LG,CVE-2016-6678,2016,10,Medium,4.3,200
LG,CVE-2016-6679,2016,10,Medium,4.3,200
LG,CVE-2016-3902,2016,10,Medium,4.3,200
LG,CVE-2016-6680,2016,10,Medium,6.8,200
LG,CVE-2016-6681,2016,10,Medium,4.3,200
LG,CVE-2016-6682,2016,10,Medium,4.3,200
LG,CVE-2016-6683,2016,10,Medium,4.3,200
LG,CVE-2016-6684,2016,10,Medium,4.3,200
LG,CVE-2015-8956,2016,10,Medium,3.6,476
LG,CVE-2016-6685,2016,10,Medium,4.3,200
LG,CVE-2016-6686,2016,10,Medium,4.3,200
LG,CVE-2016-6687,2016,10,Medium,4.3,200
LG,CVE-2016-6688,2016,10,Medium,4.3,200
LG,CVE-2016-6689,2016,10,Medium,4.3,200
LG,CVE-2016-5696,2016,10,Medium,5.8,200
LG,CVE-2016-6690,2016,10,Low,7.1,284
LG,CVE-2016-3861,2016,9,Critical,9.3,119
LG,CVE-2016-3862,2016,9,Critical,9.3,119
LG,CVE-2016-2429,2016,9,Critical,10,119
LG,CVE-2014-9902,2016,9,Critical,10,119
LG,CVE-2016-3840,2016,9,Critical,10,264
LG,CVE-2015-2686,2016,9,Critical,7.2,264
LG,CVE-2016-3841,2016,9,Critical,7.2,416
LG,CVE-2016-2504,2016,9,Critical,6.9,264
LG,CVE-2016-3842,2016,9,Critical,9.3,264
LG,CVE-2016-3843,2016,9,Critical,9.3,264
LG,CVE-2016-3857,2016,9,Critical,9.3,264
LG,CVE-2016-2474,2016,9,Critical,9.3,
LG,CVE-2016-3863,2016,9,High,6.8,284
LG,CVE-2016-3822,2016,9,High,6.8,119
LG,CVE-2016-3870,2016,9,High,9.3,264
LG,CVE-2016-3871,2016,9,High,9.3,264
LG,CVE-2016-3872,2016,9,High,9.3,119
LG,CVE-2016-3875,2016,9,High,7.2,264
LG,CVE-2016-3876,2016,9,High,7.2,264
LG,CVE-2016-3877,2016,9,High,10,
LG,CVE-2016-3823,2016,9,High,4.6,119
LG,CVE-2016-3899,2016,9,High,7.1,284
LG,CVE-2016-3878,2016,9,High,7.1,284
LG,CVE-2016-3879,2016,9,High,7.1,284
LG,CVE-2016-3880,2016,9,High,7.1,284
LG,CVE-2016-3881,2016,9,High,7.1,119
LG,CVE-2016-2495,2016,9,High,7.1,20
LG,CVE-2014-9863,2016,9,High,9.3,190
LG,CVE-2014-9864,2016,9,High,9.3,20
LG,CVE-2014-9865,2016,9,High,9.3,284
LG,CVE-2014-9866,2016,9,High,9.3,20
LG,CVE-2014-9867,2016,9,High,9.3,264
LG,CVE-2014-9868,2016,9,High,6.9,264
LG,CVE-2014-9869,2016,9,High,9.3,264
LG,CVE-2014-9870,2016,9,High,9.3,264
LG,CVE-2014-9871,2016,9,High,9.3,119
LG,CVE-2014-9872,2016,9,High,6.8,20
LG,CVE-2014-9873,2016,9,High,6.8,264
LG,CVE-2014-9874,2016,9,High,6.8,119
LG,CVE-2014-9875,2016,9,High,6.8,264
LG,CVE-2014-9876,2016,9,High,6.8,189
LG,CVE-2014-9877,2016,9,High,6.8,19
LG,CVE-2014-9878,2016,9,High,6.8,264
LG,CVE-2014-9879,2016,9,High,6.8,264
LG,CVE-2014-9880,2016,9,High,6.8,264
LG,CVE-2014-9881,2016,9,High,6.8,264
LG,CVE-2014-9882,2016,9,High,6.8,119
LG,CVE-2014-9883,2016,9,High,6.8,191
LG,CVE-2014-9884,2016,9,High,6.8,20
LG,CVE-2014-9885,2016,9,High,6.8,264
LG,CVE-2014-9886,2016,9,High,6.8,20
LG,CVE-2014-9887,2016,9,High,9.3,264
LG,CVE-2014-9888,2016,9,High,7.2,264
LG,CVE-2014-9889,2016,9,High,6.8,20
LG,CVE-2014-9890,2016,9,High,9.3,264
LG,CVE-2014-9891,2016,9,High,9.3,264
LG,CVE-2015-8937,2016,9,High,6.8,19
LG,CVE-2015-8938,2016,9,High,9.3,264
LG,CVE-2015-8939,2016,9,High,9.3,264
LG,CVE-2015-8940,2016,9,High,9.3,264
LG,CVE-2015-8941,2016,9,High,9.3,264
LG,CVE-2015-8942,2016,9,High,9.3,264
LG,CVE-2015-8943,2016,9,High,6.8,264
LG,CVE-2016-2544,2016,9,High,4.7,362
LG,CVE-2016-2546,2016,9,High,4.7,362
LG,CVE-2014-9904,2016,9,High,7.2,
LG,CVE-2012-6701,2016,9,High,7.2,
LG,CVE-2016-3844,2016,9,High,9.3,264
LG,CVE-2016-3845,2016,9,High,9.3,264
LG,CVE-2016-3846,2016,9,High,7.6,264
LG,CVE-2016-3847,2016,9,High,6.9,264
LG,CVE-2016-3848,2016,9,High,7.6,264
LG,CVE-2016-3849,2016,9,High,6.9,264
LG,CVE-2016-3850,2016,9,High,6.9,264
LG,CVE-2016-3843,2016,9,High,9.3,264
LG,CVE-2016-3851,2016,9,High,9.3,264
LG,CVE-2014-9892,2016,9,High,4.3,200
LG,CVE-2014-9893,2016,9,High,4.3,200
LG,CVE-2014-9894,2016,9,High,4.3,200
LG,CVE-2014-9895,2016,9,High,4.3,200
LG,CVE-2014-9896,2016,9,High,4.3,200
LG,CVE-2014-9897,2016,9,High,4.3,200
LG,CVE-2014-9898,2016,9,High,4.3,200
LG,CVE-2014-9899,2016,9,High,4.3,200
LG,CVE-2014-9900,2016,9,High,4.3,200
LG,CVE-2015-8944,2016,9,High,4.3,200
LG,CVE-2014-9903,2016,9,High,2.1,200
LG,CVE-2016-3852,2016,9,High,4.3,200
LG,CVE-2016-4482,2016,9,High,2.1,200
LG,CVE-2014-9901,2016,9,High,7.8,284
LG,CVE-2016-3854,2016,9,High,6.8,125
LG,CVE-2016-3855,2016,9,High,6.8,125
LG,CVE-2016-3856,2016,9,High,6.8,19
LG,CVE-2016-3883,2016,9,Medium,4.3,284
LG,CVE-2016-3884,2016,9,Medium,4.3,284
LG,CVE-2016-3885,2016,9,Medium,9.3,264
LG,CVE-2016-3886,2016,9,Medium,7.2,264
LG,CVE-2016-3887,2016,9,Medium,6.8,264
LG,CVE-2016-3888,2016,9,Medium,2.1,264
LG,CVE-2016-3889,2016,9,Medium,7.2,264
LG,CVE-2016-3890,2016,9,Medium,7.6,264
LG,CVE-2016-3891,2016,9,Medium,,
LG,CVE-2016-3833,2016,9,Medium,9.3,264
LG,CVE-2016-3895,2016,9,Medium,4.3,190
LG,CVE-2016-3896,2016,9,Medium,4.3,200
LG,CVE-2016-3897,2016,9,Medium,4.3,200
LG,CVE-2016-3898,2016,9,Medium,4.3,284
LG,CVE-2016-3853,2016,9,Medium,4.9,264
LG,CVE-2016-2497,2016,9,Medium,7.5,119
LG,CVE-2016-4578,2016,9,Medium,2.1,200
LG,CVE-2016-4569,2016,9,Medium,2.1,200
LG,CVE-2016-4578,2016,9,Medium,2.1,200
LG,CVE-2016-2427,2016,9,Low,4.3,200
LG,CVE-2016-3819,2016,8,Critical,7.5,119
LG,CVE-2016-3820,2016,8,Critical,7.5,119
LG,CVE-2016-3821,2016,8,Critical,7.5,476
LG,CVE-2016-2503,2016,8,Critical,9.3,264
LG,CVE-2016-2067,2016,8,Critical,9.3,264
LG,CVE-2016-3768,2016,8,Critical,9.3,264
LG,CVE-2016-3775,2016,8,Critical,9.3,264
LG,CVE-2015-8816,2016,8,Critical,7.2,
LG,CVE-2016-3767,2016,8,Critical,9.3,399
LG,CVE-2016-3770,2016,8,Critical,9.3,264
LG,CVE-2016-3771,2016,8,Critical,9.3,264
LG,CVE-2016-3772,2016,8,Critical,9.3,264
LG,CVE-2016-3773,2016,8,Critical,9.3,264
LG,CVE-2016-3774,2016,8,Critical,9.3,264
LG,CVE-2016-3822,2016,8,High,6.8,119
LG,CVE-2016-3823,2016,8,High,4.6,119
LG,CVE-2016-3824,2016,8,High,4.6,119
LG,CVE-2016-38225,2016,8,High,,
LG,CVE-2016-3826,2016,8,High,4.6,20
LG,CVE-2016-3827,2016,8,High,7.1,172
LG,CVE-2016-3828,2016,8,High,7.1,172
LG,CVE-2016-3829,2016,8,High,7.1,172
LG,CVE-2016-3830,2016,8,High,7.1,20
LG,CVE-2016-3831,2016,8,High,5,20
LG,CVE-2014-9780,2016,8,High,9.3,264
LG,CVE-2015-8892,2016,8,High,9.3,264
LG,CVE-2014-9786,2016,8,High,9.3,119
LG,CVE-2014-9788,2016,8,High,9.3,119
LG,CVE-2014-9779,2016,8,High,9.3,264
LG,CVE-2014-9789,2016,8,High,9.3,264
LG,CVE-2014-9797,2016,8,High,,
LG,CVE-2014-9796,2016,8,High,9.3,264
LG,CVE-2014-9800,2016,8,High,9.3,264
LG,CVE-2014-9799,2016,8,High,9.3,264
LG,CVE-2014-9801,2016,8,High,9.3,189
LG,CVE-2014-9802,2016,8,High,9.3,264
LG,CVE-2015-8891,2016,8,High,9.3,189
LG,CVE-2015-8888,2016,8,High,9.3,264
LG,CVE-2015-8890,2016,8,High,9.3,264
LG,CVE-2016-2502,2016,8,High,9.3,264
LG,CVE-2016-3792,2016,8,High,9.3,264
LG,CVE-2016-2501,2016,8,High,9.3,264
LG,CVE-2016-3802,2016,8,High,9.3,264
LG,CVE-2016-3803,2016,8,High,9.3,264
LG,CVE-2016-3807,2016,8,High,9.3,264
LG,CVE-2016-3808,2016,8,High,9.3,264
LG,CVE-2016-2068,2016,8,High,9.3,119
LG,CVE-2014-9803,2016,8,High,9.3,19
LG,CVE-2016-3809,2016,8,High,4.3,200
LG,CVE-2016-3795,2016,8,High,9.3,264
LG,CVE-2016-3796,2016,8,High,9.3,264
LG,CVE-2016-3798,2016,8,High,9.3,264
LG,CVE-2016-3799,2016,8,High,9.3,264
LG,CVE-2016-3800,2016,8,High,9.3,264
LG,CVE-2016-3801,2016,8,High,9.3,264
LG,CVE-2016-3804,2016,8,High,9.3,264
LG,CVE-2016-3805,2016,8,High,9.3,264
LG,CVE-2016-3806,2016,8,High,9.3,264
LG,CVE-2016-3810,2016,8,High,4.3,200
LG,CVE-2016-3832,2016,8,Medium,8.3,264
LG,CVE-2016-3833,2016,8,Medium,9.3,264
LG,CVE-2016-2842,2016,8,Medium,10,119
LG,CVE-2016-3834,2016,8,Medium,4.3,200
LG,CVE-2016-3835,2016,8,Medium,4.3,200
LG,CVE-2016-3836,2016,8,Medium,4.3,200
LG,CVE-2016-3837,2016,8,Medium,4.3,200
LG,CVE-2016-3838,2016,8,Medium,4.3,284
LG,CVE-2016-3839,2016,8,Medium,4.3,284
LG,CVE-2016-3811,2016,8,Medium,9.3,264
LG,CVE-2016-3813,2016,8,Medium,4.3,200
LG,CVE-2016-0723,2016,8,Medium,5.6,362
LG,CVE-2014-9798,2016,8,Medium,7.1,284
LG,CVE-2015-8893,2016,8,Medium,4.3,119
LG,CVE-2016-3812,2016,8,Medium,4.3,200
LG,CVE-2016-3816,2016,8,Medium,4.3,200
LG,CVE-2016-2506,2016,7,Critical,10,119
LG,CVE-2016-2505,2016,7,Critical,9.3,119
LG,CVE-2016-2507,2016,7,Critical,9.3,119
LG,CVE-2016-2508,2016,7,Critical,9.3,119
LG,CVE-2016-3741,2016,7,Critical,7.5,20
LG,CVE-2016-3742,2016,7,Critical,7.5,20
LG,CVE-2016-3743,2016,7,Critical,7.5,20
LG,CVE-2016-2108,2016,7,Critical,10,119
LG,CVE-2016-3744,2016,7,High,4.3,119
LG,CVE-2016-3751,2016,7,High,7.5,
LG,CVE-2016-3745,2016,7,High,7.5,119
LG,CVE-2016-3746,2016,7,High,7.5,
LG,CVE-2016-3747,2016,7,High,10,
LG,CVE-2016-3748,2016,7,High,7.5,264
LG,CVE-2016-3749,2016,7,High,4.6,255
LG,CVE-2016-3750,2016,7,High,7.5,20
LG,CVE-2016-3752,2016,7,High,7.5,19
LG,CVE-2016-3753,2016,7,High,5,200
LG,CVE-2016-2107,2016,7,High,2.6,310
LG,CVE-2016-3754,2016,7,High,7.8,399
LG,CVE-2016-3755,2016,7,High,7.8,20
LG,CVE-2016-3756,2016,7,High,7.8,20
LG,CVE-2016-3818,2016,7,High,7.1,284
LG,CVE-2016-3757,2016,7,Medium,5.9,20
LG,CVE-2016-3758,2016,7,Medium,9.3,119
LG,CVE-2016-3759,2016,7,Medium,5,200
LG,CVE-2016-3760,2016,7,Medium,5.4,20
LG,CVE-2016-3761,2016,7,Medium,2.1,200
LG,CVE-2016-3762,2016,7,Medium,9.3,264
LG,CVE-2016-3763,2016,7,Medium,5,20
LG,CVE-2016-3764,2016,7,Medium,5,20
LG,CVE-2016-3765,2016,7,Medium,6.4,200
LG,CVE-2016-3766,2016,7,Medium,7.8,20
LG,CVE-2016-2463,2016,6,Critical,7.5,119
LG,CVE-2016-2464,2016,6,Critical,9.3,20
LG,CVE-2016-2465,2016,6,Critical,9.3,
LG,CVE-2016-2466,2016,6,Critical,9.3,
LG,CVE-2016-2467,2016,6,Critical,9.3,
LG,CVE-2016-2468,2016,6,Critical,9.3,
LG,CVE-2016-2062,2016,6,Critical,9.3,20
LG,CVE-2016-2474,2016,6,Critical,9.3,
LG,CVE-2016-2475,2016,6,High,6.8,20
LG,CVE-2016-2066,2016,6,High,9.3,119
LG,CVE-2016-2469,2016,6,High,9.3,
LG,CVE-2016-2476,2016,6,High,9.3,119
LG,CVE-2016-2477,2016,6,High,9.3,20
LG,CVE-2016-2478,2016,6,High,9.3,20
LG,CVE-2016-2479,2016,6,High,9.3,119
LG,CVE-2016-2480,2016,6,High,9.3,20
LG,CVE-2016-2481,2016,6,High,9.3,119
LG,CVE-2016-2482,2016,6,High,9.3,119
LG,CVE-2016-2483,2016,6,High,9.3,119
LG,CVE-2016-2484,2016,6,High,9.3,119
LG,CVE-2016-2485,2016,6,High,9.3,119
LG,CVE-2016-2486,2016,6,High,9.3,20
LG,CVE-2016-2487,2016,6,High,9.3,20
LG,CVE-2016-2061,2016,6,High,9.3,264
LG,CVE-2016-2488,2016,6,High,9.3,264
LG,CVE-2016-2489,2016,6,High,9.3,264
LG,CVE-2016-2490,2016,6,High,9.3,264
LG,CVE-2016-2491,2016,6,High,9.3,264
LG,CVE-2016-2470,2016,6,High,9.3,
LG,CVE-2016-2471,2016,6,High,9.3,
LG,CVE-2016-2472,2016,6,High,9.3,
LG,CVE-2016-2473,2016,6,High,9.3,
LG,CVE-2016-2492,2016,6,High,9.3,264
LG,CVE-2016-2494,2016,6,High,9.3,264
LG,CVE-2016-2493,2016,6,High,9.3,264
LG,CVE-2016-2495,2016,6,High,7.1,20
LG,CVE-2016-2496,2016,6,Medium,10,264
LG,CVE-2016-2498,2016,6,Medium,4.3,200
LG,CVE-2016-2499,2016,6,Medium,4.3,200
LG,CVE-2016-2500,2016,6,Medium,4.3,200
LG,CVE-2016-2428,2016,5,Critical,10,119
LG,CVE-2016-2429,2016,5,Critical,10,119
LG,CVE-2016-2430,2016,5,Critical,9.3,264
LG,CVE-2016-2431,2016,5,Critical,9.3,264
LG,CVE-2016-2432,2016,5,Critical,9.3,264
LG,CVE-2015-0569,2016,5,Critical,9.3,119
LG,CVE-2015-0570,2016,5,Critical,9.3,264
LG,CVE-2015-1805,2016,5,Critical,7.2,17
LG,CVE-2016-2438,2016,5,High,,
LG,CVE-2016-2060,2016,5,High,9.3,264
LG,CVE-2016-2439,2016,5,High,5.4,119
LG,CVE-2016-2440,2016,5,High,9.3,264
LG,CVE-2016-2441,2016,5,High,7.6,264
LG,CVE-2016-2442,2016,5,High,7.6,264
LG,CVE-2016-2443,2016,5,High,7.6,264
LG,CVE-2015-0571,2016,5,High,9.3,284
LG,CVE-2016-4477,2016,5,High,4.4,19
LG,CVE-2016-2448,2016,5,High,9.3,264
LG,CVE-2016-2449,2016,5,High,9.3,264
LG,CVE-2016-2450,2016,5,High,9.3,264
LG,CVE-2016-2451,2016,5,High,9.3,264
LG,CVE-2016-2452,2016,5,High,9.3,264
LG,CVE-2016-2453,2016,5,High,7.6,264
LG,CVE-2016-2454,2016,5,High,7.1,20
LG,CVE-2016-2461,2016,5,Medium,7.6,264
LG,CVE-2016-2462,2016,5,Medium,7.6,264
LG,CVE-2016-0705,2016,5,Medium,10,
LG,CVE-2016-2456,2016,5,Medium,5.1,264
LG,CVE-2016-2457,2016,5,Medium,2.1,264
LG,CVE-2016-2458,2016,5,Medium,4.3,200
LG,CVE-2016-2459,2016,5,Medium,4.3,200
LG,CVE-2016-2460,2016,5,Medium,4.3,200
LG,CVE-2016-0774,2016,5,Low,5.6,20